,KeywordID,KeywordLabel,DateKeywordCreated,YearKeywordCreated,TotalNumberUsed,TotalNumberIntervieweeUsing,number_of_possible_interview
2968,42675,anti-Nazi political activities,2002-02-14,2002.0,1,1,
2969,15791,Nazi history,1997-06-19,1997.0,1,1,1.0
2970,75935,Auschwitz Trial (Poland),2005-10-31,2005.0,6,1,
2971,75967,"Grabner, Maximilian",2005-11-01,2005.0,1,1,
2972,15993,1936 documents and artifacts (stills),1997-07-11,1997.0,1,1,1.0
2973,30288,national holidays and memorial days,2000-02-09,2000.0,1,1,
2974,27221,"Vranov nad Topľou (Slovakia, Czechoslovakia)",1999-06-18,1999.0,1,1,
2975,12656,Düsseldorf (Germany),1996-09-26,1996.0,2,1,1.0
2976,33185,Düsseldorf (Germany: Concentration Camp)(generic),2000-08-01,2000.0,2,1,
2977,33349,transfer to Düsseldorf (Germany : Concentration Camp)(generic),2000-08-07,2000.0,2,2,
2978,33348,transfer from Düsseldorf (Germany : Concentration Camp)(gene,2000-08-07,2000.0,1,1,
2979,30291,Polish refugee camps (generic),2000-02-10,2000.0,1,1,
2980,38443,deportation from Rome (Italy),2001-05-18,2001.0,3,3,
2981,13225,Italy 1943,1996-10-23,1996.0,15,3,
2982,47520,Milizia Volontaria per la Sicurezza Nazionale,2002-08-26,2002.0,2,2,
2983,33121,Nazi judicial proceedings,2000-07-28,2000.0,1,1,
2984,62093,"Lasker-Wallfisch, Anita",2004-05-03,2004.0,3,1,
2985,57959,war mementos (stills),2003-08-20,2003.0,3,1,
2986,27373,aid giver recognition,1999-06-30,1999.0,1,1,
2987,9094,converts to Christianity,1995-12-08,1995.0,1,1,1.0
2988,7716,Tröglitz (Germany : Concentration Camp),1995-12-08,1995.0,4,2,2.0
2989,35611,"Petrenko, Vasilii",2000-11-29,2000.0,1,1,
2990,20373,transfer from Schoppinitz (Poland : Concentration Camp),1998-05-11,1998.0,1,1,
2991,36326,judicial proceedings,2001-01-12,2001.0,1,1,
2992,52144,baptisms,2003-01-22,2003.0,1,1,
2993,17747,deportation from Eger (Hungary : Ghetto),1998-03-27,1998.0,1,1,
2994,16539,transfer from Mittelsteine (Germany : Concentration Camp),1997-11-23,1997.0,1,1,1.0
2995,28525,transfer to Grafenort (Germany : Concentration Camp),1999-10-07,1999.0,1,1,
2996,11607,Wiesau (Germany : Concentration Camp),1996-02-08,1996.0,1,1,1.0
2997,18105,Gunskirchen (Austria : Concentration Camp),1998-03-30,1998.0,1,1,
2998,8298,Gunskirchen (Austria),1995-12-08,1995.0,1,1,1.0
2999,39371,Dyhernfurth (Germany : Concentration Camp)(generic),2001-07-24,2001.0,2,1,
3000,29328,Riga (Latvia : Concentration Camp)(generic),1999-12-02,1999.0,9,2,
3001,45439,transfer to Pilsen-Karlov (Czechoslovakia : Concentration Camp),2002-06-06,2002.0,1,1,
3002,28805,transfer to Danzig (Danzig (FC) : Concentration Camp)(generic),1999-10-26,1999.0,2,2,
3003,20558,"Belzec (Lublin, Poland : Concentration Camp)(generic)",1998-05-14,1998.0,14,1,
3004,13388,"Bronica (Lwów, Poland)",1996-10-30,1996.0,14,1,1.0
3005,15899,1950 photographs (stills),1997-07-10,1997.0,1,1,1.0
3006,15907,1958 photographs (stills),1997-07-10,1997.0,1,1,1.0
3007,82894,"Beitz, Berthold",2016-12-05,2016.0,1,1,
3008,47538,attitudes toward ghetto functionaries,2002-08-26,2002.0,2,2,
3009,72770,transfer to Hannover-Stöcken-Continental Gummi Werke (Germany : Concentration Camp),2005-06-16,2005.0,2,2,
3010,57306,Kalmyk prisoners,2003-07-28,2003.0,1,1,
3011,26774,work permits (stills),1999-04-29,1999.0,1,1,
3012,51340,revenge decisions,2002-12-23,2002.0,4,4,
3013,9791,physical handicaps,1995-12-08,1995.0,3,3,3.0
3014,12291,children's homes,1996-05-16,1996.0,4,4,4.0
3015,17452,deportation from Bobowa (Poland),1998-03-26,1998.0,1,1,
3016,39575,"Rosin, Arnost",2001-08-08,2001.0,1,1,
3017,59272,commemoration events (stills),2003-11-05,2003.0,3,2,
3018,15903,1954 photographs (stills),1997-07-10,1997.0,1,1,1.0
3019,11432,Gräditz (Germany : Concentration Camp),1996-02-08,1996.0,1,1,1.0
3020,17007,transfer to Gräditz (Germany : Concentration Camp),1997-12-22,1997.0,1,1,1.0
3021,38113,deportation from Zagreb (Yugoslavia),2001-05-09,2001.0,1,1,
3022,25047,deportation to Strasshof (Austria : Concentration Camp),1998-10-28,1998.0,1,1,
3023,12060,convents and monasteries,1996-04-16,1996.0,3,3,
3024,11416,Fossoli (Italy : Concentration Camp),1996-02-08,1996.0,2,1,1.0
3025,7436,Italy 1943 (September 8) - 1945 (May 7),1995-12-08,1995.0,2,1,1.0
3026,49351,remains reburials,2002-10-25,2002.0,3,2,
3027,26993,"Rumkowski, Józef",1999-05-25,1999.0,1,1,
3028,28864,ghetto prayers,1999-10-28,1999.0,1,1,
3029,52404,transfer to Neustadt in Holstein (Germany : Concentration Camp),2003-01-31,2003.0,1,1,
3030,41355,German government officials,2001-12-17,2001.0,2,2,
3031,29725,"Svoboda, Ludvik",1999-12-23,1999.0,1,1,
3032,18998,transfer from Kittlitztreben (Germany : Concentration Camp),1998-04-06,1998.0,1,1,
3033,16514,resistance-related aid giving,1997-11-19,1997.0,3,3,3.0
3034,16314,deportation from Györ (Hungary : Ghetto),1997-10-31,1997.0,2,2,2.0
3035,37721,Magdeburg-Polte (Germany : Concentration Camp),2001-04-06,2001.0,1,1,
3036,74832,transfer from Schirkenpass (Germany : Concentration Camp),2005-08-31,2005.0,1,1,
3037,45065,rescue discussions,2002-05-23,2002.0,2,1,
3038,55903,prison clothing,2003-05-27,2003.0,1,1,
3039,20707,"transfer to Freiburg (Lower Silesia, Prussia, Germany : Concentration Camp)",1998-05-20,1998.0,2,2,
3040,66137,military support forced labor,2004-09-23,2004.0,9,9,
3041,55638,deportation selections,2003-05-07,2003.0,1,1,
3042,16463,deportation punishments,1997-11-19,1997.0,2,1,1.0
3043,44891,anti-Roma roundups,2002-05-17,2002.0,2,2,
3044,29616,hidden children,1999-12-16,1999.0,1,1,
3045,16064,half-sisters,1997-07-16,1997.0,2,2,2.0
3046,43581,transfer from Dachau (Germany : Concentration Camp)(generic),2002-03-19,2002.0,1,1,
3047,16340,transfer from Blechhammer (Germany : Concentration Camp),1997-11-05,1997.0,3,3,3.0
3048,14904,Italian police and security forces,1997-01-31,1997.0,2,2,2.0
3049,8085,"Pruzana (Polesie, Poland : Ghetto)",1995-12-08,1995.0,11,3,
3050,26532,"Pruzana (Polesie, Poland)",1999-03-17,1999.0,11,3,
3051,14279,schools,1996-12-09,1996.0,4,3,
3052,57995,Luxembourg prisoners,2003-08-27,2003.0,1,1,
3053,52143,camp Jehovah's Witness religious observances,2003-01-22,2003.0,1,1,
3054,32141,Weisswasser (Germany : Concentration Camp),2000-06-01,2000.0,2,2,
3055,26707,transfer to Bremen-Behelfswohnbau (Germany : Concentration Camp),1999-04-19,1999.0,1,1,
3056,7688,Markkleeberg (Germany : Concentration Camp),1995-12-08,1995.0,1,1,1.0
3057,43206,Markkleeberg (Germany),2002-03-06,2002.0,1,1,
3058,43883,"Starachowice-Julag I (Kielce, Poland : Concentration Camp)",2002-04-08,2002.0,5,1,
3059,49024,transfer from Starachowice-Julag I (Poland : Concentration Camp),2002-10-15,2002.0,1,1,
3060,59105,"Luisenhain (Poznań, Poland : Concentration Camp)",2003-10-29,2003.0,1,1,
3061,23265,"Lehmfeld (Poznań, Poland : Concentration Camp)",1998-09-07,1998.0,1,1,
3062,17204,churches,1998-02-24,1998.0,1,1,1.0
3063,26896,deportation from France,1999-05-18,1999.0,2,1,
3064,48553,transfer to Echterdingen (Germany : Concentration Camp),2002-10-01,2002.0,1,1,
3065,33125,Josiah Wedgewood (Ship),2000-07-28,2000.0,1,1,
3066,16310,deportation from Debrecen (Hungary),1997-10-31,1997.0,1,1,1.0
3067,27061,Austrian soldiers,1999-06-04,1999.0,2,2,
3068,11405,Dyhernfurth (Germany : Concentration Camp),1996-02-08,1996.0,1,1,1.0
3069,51058,Finnish prisoners,2002-12-13,2002.0,1,1,
3070,9493,Jewish religious texts,1995-12-08,1995.0,2,2,
3071,24051,"Ober Lazisk-Cieszynska Street (Kraków, Poland : Concentration Camp)",1998-10-07,1998.0,1,1,
3072,5626,Auto Union AG,1995-12-08,1995.0,1,1,1.0
3073,60095,"deportation from Tornaľa (Slovakia, Czechoslovakia)",2004-01-05,2004.0,1,1,
3074,16586,transfer from Nürnberg (Germany : Concentration Camp),1997-12-03,1997.0,1,1,1.0
3075,53837,transfer from Sosnowitz OSMAG (Poland : Concentration Camp),2003-03-13,2003.0,1,1,
3076,26369,deportation from Breslau (Germany),1999-02-05,1999.0,1,1,
3077,36741,transfer from Braunschweig (Germany : Concentration Camp)(generic),2001-02-02,2001.0,1,1,
3078,22091,"Mühlhausen (Haut-Rhin, France : Concentration Camp)",1998-07-13,1998.0,3,1,
3079,22164,"Mulhouse (Haut-Rhin, France)",1998-07-15,1998.0,3,1,
3080,26756,"transfer to Mühlhausen (Alsace-Lorraine, France : Concentration Camp)",1999-04-26,1999.0,1,1,
3081,11819,France 1945 (January 1 - May 7),1996-03-20,1996.0,1,1,1.0
3082,26757,"transfer from Mühlhausen (Alsace-Lorraine, France : Concentration Camp)",1999-04-26,1999.0,1,1,
3083,37570,government repatriation efforts,2001-03-21,2001.0,2,2,
3084,20942,transfer from Berga-Elster (Germany : Concentration Camp),1998-05-27,1998.0,1,1,1.0
3085,14891,"Zambrów (Białystok, Poland : Ghetto)",1997-01-30,1997.0,5,2,
3086,39374,"Zambrów (Białystok, Poland)",2001-07-25,2001.0,5,2,
3087,50774,Romanian civilian laborers,2002-12-05,2002.0,1,1,
3088,14122,Belgium 1950 (August 15) - 2000 (January 1),1996-12-04,1996.0,1,1,1.0
3089,15128,citizenship revocation,1997-03-06,1997.0,1,1,1.0
3090,14663,Baia-Mare (Romania : Ghetto),1997-01-08,1997.0,1,1,1.0
3091,12550,Baia-Mare (Romania),1996-09-26,1996.0,1,1,1.0
3092,18764,transfer from Fallersleben (Germany : Concentration Camp),1998-04-02,1998.0,1,1,1.0
3093,26721,Kistarcsa (Hungary : Internment Camp),1999-04-20,1999.0,11,4,
3094,26720,Kistarcsa (Hungary),1999-04-20,1999.0,11,4,
3095,14017,Israel 1973 (October 7) - 1988 (December 31),1996-12-02,1996.0,9,2,2.0
3096,8570,Wels (Austria),1995-12-08,1995.0,1,1,1.0
3097,812,Ukrainian police and security forces,1995-12-08,1995.0,3,3,
3098,42294,"Rawicz (Poznań, Poland)",2002-01-30,2002.0,2,1,
3099,36164,"Rawitsch (Poznań, Poland : Concentration Camp)",2001-01-04,2001.0,2,1,
3100,5950,"German invasion of Poland (September 1, 1939)",1995-12-08,1995.0,1,1,1.0
3101,12705,"Kalisz (Kalisz, Poznań, Poland)",1996-09-26,1996.0,1,1,1.0
3102,39878,transfer from Rawitsch (Poland : Concentration Camp),2001-08-23,2001.0,1,1,
3103,39735,"deportation from Tuliszków (Łódź, Poland)",2001-08-17,2001.0,1,1,
3104,24201,deportation to Jutrosin (Poland : Concentration Camp),1998-10-08,1998.0,1,1,
3105,24200,"Jutrosin (Poznań, Poland : Concentration Camp)",1998-10-08,1998.0,1,1,
3106,47127,"transfer from San Vittore (Milan, Italy : Prison)",2002-08-12,2002.0,1,1,
3107,16599,flight preparations,1997-12-08,1997.0,2,2,
3108,80260,embarassment,2014-04-10,2014.0,3,3,
3109,80271,pride,2014-04-10,2014.0,2,2,
3110,50188,transfer from Sárvár (Hungary : Internment Camp),2002-11-18,2002.0,2,2,
3111,38316,(u)Utting Lager II (Germany : Concentration Camp),2001-05-15,2001.0,1,1,
3112,38425,transfer to (u)Utting Lager II (Germany : Concentration Camp),2001-05-18,2001.0,1,1,
3113,21453,"Bromberg-Brahnau (Pomorze, Poland : Concentration Camp)",1998-06-16,1998.0,1,1,1.0
3114,34257,"Chason, Vital",2000-09-20,2000.0,1,1,
3115,16559,flight to the Netherlands,1997-11-30,1997.0,1,1,1.0
3116,23970,New Zealand 1945 (May 9) - 2000 (January 1),1998-10-01,1998.0,2,1,
3117,61552,Subbotniki,2004-04-12,2004.0,1,1,
3118,19105,deportation from Sárvár (Hungary : Ghetto),1998-04-07,1998.0,1,1,1.0
3119,46930,resistance group executions,2002-08-06,2002.0,1,1,
3120,31202,"Dragomiresti (Crisana-Maramures, Romania)",2000-03-29,2000.0,2,2,
3121,28510,Dragomiresti (Romania : Ghetto),1999-10-06,1999.0,2,2,
3122,26441,military personnel capture,1999-03-03,1999.0,1,1,
3123,32952,"Kratzau I (Bohemia, Czechoslovakia : Concentration Camp)",2000-07-21,2000.0,1,1,
3124,35491,deportation from Bácsalmás (Hungary : Ghetto),2000-11-21,2000.0,1,1,
3125,62887,Yugoslav civilian laborers,2004-06-04,2004.0,1,1,
3126,23809,Geislingen an der Steige (Germany : Concentration Camp),1998-09-25,1998.0,4,2,
3127,15436,refugee camp social relations,1997-03-26,1997.0,1,1,1.0
3128,38199,Terezin Memorial,2001-05-11,2001.0,1,1,
3129,15801,domestic flight routes,1997-06-20,1997.0,2,2,
3130,69436,transfer to Gunskirchen-Wels (Austria : Concentration Camp)(generic),2005-01-27,2005.0,1,1,
3131,16996,transfer from Gelsenkirchen-Horst (Germany : Concentration Camp),1997-12-21,1997.0,1,1,1.0
3132,16738,transfer to Sömmerda (Germany : Concentration Camp),1997-12-10,1997.0,1,1,1.0
3133,15418,attitudes toward the United Kingdom and/or the British,1997-03-25,1997.0,1,1,1.0
3134,26712,transfer to Obernheide (Germany : Concentration Camp),1999-04-19,1999.0,1,1,
3135,49067,Jewish prison guards,2002-10-16,2002.0,1,1,
3136,16397,Polish prison guards,1997-11-14,1997.0,1,1,1.0
3137,57963,Roma-general population relations,2003-08-20,2003.0,2,2,
3138,7833,Märzbachtal (Germany : Concentration Camp),1995-12-08,1995.0,14,1,1.0
3139,12821,Paks (Hungary),1996-09-26,1996.0,1,1,1.0
3140,18095,deportation from Paks (Hungary : Ghetto),1998-03-30,1998.0,1,1,1.0
3141,31457,transfer to Watenstedt (Germany : Concentration Camp)(generic),2000-04-11,2000.0,1,1,
3142,26588,Italian soldiers,1999-03-25,1999.0,1,1,
3143,26133,1998 photographs (stills),1998-12-03,1998.0,2,2,
3144,15946,1997 photographs (stills),1997-07-10,1997.0,1,1,1.0
3145,19405,deportation from Tomaszów (Poland : Ghetto),1998-04-08,1998.0,1,1,1.0
3146,16780,deportation to Blizyn (Poland : Concentration Camp),1997-12-14,1997.0,1,1,1.0
3147,40281,attitudes toward Croatia and/or Croats,2001-11-09,2001.0,2,1,
3148,37607,attitudes toward Yugoslavia and/or Yugoslavs,2001-03-29,2001.0,1,1,
3149,16492,transfer from Dyhernfurth (Germany : Concentration Camp),1997-11-19,1997.0,1,1,1.0
3150,43136,Seventh Day Adventist prisoners,2002-03-04,2002.0,1,1,
3151,17523,deportation from Cluj (Romania),1998-03-26,1998.0,2,2,
3152,39355,transfer from Glesch (Germany : Concentration Camp),2001-07-23,2001.0,1,1,
3153,41586,transfer to Eule (Germany : Concentration Camp),2002-01-03,2002.0,2,2,
3154,64921,transfer to (u)Bremen-Hindenburg (Germany : Concentration Camp),2004-08-13,2004.0,1,1,
3155,16614,migration from Canada,1997-12-08,1997.0,1,1,1.0
3156,15813,children's occupations,1997-06-20,1997.0,2,2,2.0
3157,50717,deportation hunger,2002-12-04,2002.0,1,1,
3158,15630,deportation time awareness,1997-04-04,1997.0,5,4,
3159,38984,deportation to Fürstengrube (Poland : Concentration Camp),2001-07-01,2001.0,1,1,
3160,65108,"Wygodzki, Stanislaw",2004-08-19,2004.0,1,1,
3161,12495,Austria 1942,1996-09-12,1996.0,1,1,1.0
3162,12512,Bulgaria 1945 (January 1 - May 7),1996-09-12,1996.0,1,1,1.0
3163,48945,deportation to (u)Hochwald (Poland),2002-10-14,2002.0,1,1,
3164,25673,transfer from Hirschberg (Germany : Concentration Camp),1998-11-13,1998.0,1,1,
3165,5946,"Eisenhower, Dwight D.",1995-12-08,1995.0,1,1,1.0
3166,28957,deportation from Volové (Czechoslovakia),1999-11-01,1999.0,1,1,
3167,32496,French prisoner of war camps (generic),2000-06-27,2000.0,1,1,
3168,37826,deportation from Galanta (Czechoslovakia : Ghetto),2001-04-23,2001.0,1,1,
3169,16015,1958 documents and artifacts (stills),1997-07-11,1997.0,1,1,1.0
3170,16038,1981 documents and artifacts (stills),1997-07-11,1997.0,1,1,1.0
3171,16044,1987 documents and artifacts (stills),1997-07-11,1997.0,1,1,1.0
3172,16050,1993 documents and artifacts (stills),1997-07-11,1997.0,3,1,1.0
3173,16054,1997 documents and artifacts (stills),1997-07-11,1997.0,1,1,1.0
3174,16933,deportation from Szombathely (Hungary),1997-12-16,1997.0,1,1,1.0
3175,73738,"Horní Staré Město (Bohemia, Czechoslovakia)",2005-07-22,2005.0,28,2,
3176,11488,"Ober Altstadt (Bohemia, Czechoslovakia : Concentration Camp)",1996-02-08,1996.0,28,2,2.0
3177,35489,"deportation from Nové Mesto nad Váhom (Slovakia, Czechoslovakia)",2000-11-21,2000.0,1,1,
3178,22245,censorship,1998-07-24,1998.0,1,1,1.0
3179,16161,transfer to Treblinka (Poland : Concentration Camp),1997-07-21,1997.0,1,1,1.0
3180,32427,transfer from Weisswasser (Germany : Concentration Camp),2000-06-15,2000.0,1,1,
3181,27121,deportation from Abony (Hungary : Ghetto),1999-06-08,1999.0,1,1,
3182,28832,transfer to Zwodau (Czechoslovakia : Concentration Camp),1999-10-27,1999.0,1,1,
3183,17323,deportation from Baja (Hungary : Ghetto),1998-03-25,1998.0,1,1,1.0
3184,18974,transfer from Hambühren (Germany : Concentration Camp),1998-04-06,1998.0,1,1,1.0
3185,46363,war-related experience testimony-sharing reluctance,2002-07-26,2002.0,1,1,
3186,15486,political activities,1997-03-27,1997.0,2,1,1.0
3187,27048,"Shamir, Yitzhak",1999-06-03,1999.0,1,1,
3188,15790,German history,1997-06-19,1997.0,1,1,1.0
3189,27398,ethno-racial discrimination,1999-07-01,1999.0,2,1,
3190,35990,Turkey 1945 (May 8) - 2000 (January 1),2000-12-15,2000.0,3,1,
3191,42162,post-liberation Nazi encounters,2002-01-24,2002.0,1,1,
3192,74118,Volksdeutsche prisoner functionaries,2005-08-03,2005.0,3,1,
3193,30601,resistance group weapons,2000-02-29,2000.0,1,1,
3194,28700,Soviet resistance groups,1999-10-19,1999.0,2,1,
3195,15377,resistance group inter-group cooperation,1997-03-21,1997.0,1,1,1.0
3196,8861,antisemitic propaganda,1995-12-08,1995.0,4,3,
3197,15476,refugee camp childcare,1997-03-27,1997.0,1,1,1.0
3198,24020,Yiddish culture,1998-10-07,1998.0,1,1,1.0
3199,65058,Lithuanian kapos,2004-08-18,2004.0,2,2,
3200,77577,Russian prisoner functionaries,2005-12-15,2005.0,1,1,
3201,20040,transfer from Hindenburg (Germany : Concentration Camp),1998-04-27,1998.0,1,1,1.0
3202,18502,transfer resistance,1998-04-01,1998.0,2,2,2.0
3203,53100,Sabbatarian prisoners,2003-02-21,2003.0,1,1,
3204,7654,Duderstadt (Germany : Concentration Camp),1995-12-08,1995.0,3,1,1.0
3205,36770,"Duderstadt (Prussia, Germany)",2001-02-05,2001.0,3,1,
3206,25991,transfer from Duderstadt (Germany : Concentration Camp),1998-11-24,1998.0,1,1,1.0
3207,60365,Volksdeutsche prisoners,2004-01-21,2004.0,1,1,
3208,27653,transfer from Fürstenberg (Germany : Concentration Camp),1999-07-20,1999.0,1,1,
3209,6559,Jewish war veterans,1995-12-08,1995.0,1,1,1.0
3210,15300,Polish refugees,1997-03-17,1997.0,1,1,1.0
3211,26320,adoptions,1999-01-19,1999.0,2,2,2.0
3212,65375,transfer to Libau (1944-1945) (Latvia : Concentration Camp),2004-08-27,2004.0,1,1,
3213,13132,Latvia 1944 (October 13) - 1945 (May 7),1996-10-17,1996.0,9,1,1.0
3214,18649,deportation from Pécs (Hungary : Ghetto),1998-04-02,1998.0,3,2,
3215,52297,deportation from Bagólyuk (Hungary : Ghetto),2003-01-29,2003.0,1,1,
3216,59227,"Apor, Vilmos",2003-11-04,2003.0,1,1,
3217,75736,Swedish kapos,2005-10-12,2005.0,2,1,
3218,15914,1965 photographs (stills),1997-07-10,1997.0,1,1,1.0
3219,31976,deportation from Snina (Czechoslovakia),2000-05-22,2000.0,1,1,1.0
3220,31335,"Snina (Slovakia, Czechoslovakia)",2000-04-03,2000.0,1,1,1.0
3221,45963,media coverage,2002-06-25,2002.0,3,3,
3222,47540,Estonian soldiers,2002-08-26,2002.0,1,1,
3223,48426,transfer from Langenbielau (Germany : Concentration Camp)(generic),2002-09-25,2002.0,2,2,
3224,41804,deportation from Nagykálló (Hungary),2002-01-11,2002.0,1,1,
3225,4422,"Korczak, Janusz",1995-12-08,1995.0,1,1,1.0
3226,3779,stepsisters,1995-12-08,1995.0,2,2,
3227,42516,transfer to Wolfratshausen-Buchberg (Germany : Concentration Camp),2002-02-06,2002.0,1,1,
3228,44107,Serbian kapos,2002-04-12,2002.0,1,1,
3229,52781,deportation Jewish religious texts,2003-02-12,2003.0,1,1,
3230,15897,1948 photographs (stills),1997-07-10,1997.0,1,1,1.0
3231,46170,tracing perpetrators,2002-07-17,2002.0,3,2,
3232,16766,"transfer from Thorn (Torun, Pomorze, Poland : Concentration Camp)",1997-12-14,1997.0,1,1,1.0
3233,14833,hiding-related Jewish religious observances,1997-01-22,1997.0,1,1,
3234,50722,family pets,2002-12-04,2002.0,1,1,
3235,17415,Catholic schools,1998-03-26,1998.0,1,1,
3236,20063,Sudetenland (Czechoslovakia : Region),1998-04-28,1998.0,1,1,1.0
3237,42270,Leipzig (Germany : Concentration Camp)(generic),2002-01-29,2002.0,5,1,
3238,12743,Leipzig (Germany),1996-09-26,1996.0,5,1,
3239,15834,deportation to camps,1997-07-09,1997.0,1,1,
3240,37734,"Frankl, Viktor Emil",2001-04-06,2001.0,1,1,
3241,80252,despair,2014-04-10,2014.0,17,15,
3242,80251,happiness,2014-04-10,2014.0,4,4,
3243,17077,forced labor battalion commanders,1998-01-05,1998.0,1,1,
3244,17098,forced labor battalion Jewish religious observances,1998-01-05,1998.0,1,1,
3245,16613,illegal border crossings,1997-12-08,1997.0,2,2,
3246,37718,French government officials,2001-04-05,2001.0,1,1,
3247,11511,Pithiviers (France : Concentration Camp),1996-02-08,1996.0,5,1,
3248,12835,Pithiviers (France),1996-09-26,1996.0,5,1,
3249,53330,National Guard,2003-02-28,2003.0,1,1,1.0
3250,72817,Oranienburg (Germany : Concentration Camp)(generic),2005-06-17,2005.0,4,1,
3251,80247,anger,2014-04-10,2014.0,3,3,
3252,21123,Galicia (Europe : Region),1998-06-02,1998.0,1,1,1.0
3253,80207,Germans,2014-04-03,2014.0,9,8,
3254,14587,Germany 1900 (January 1) - 1939 (August 31),1997-01-06,1997.0,4,1,1.0
3255,60476,Belgium 1942 (August 4) - 1944 (September 2),2004-02-06,2004.0,2,1,
3256,10923,hiding-related living conditions,1996-02-01,1996.0,2,2,
3257,15201,hiding-related education,1997-03-11,1997.0,1,1,
3258,80199,Czechs,2014-04-03,2014.0,2,2,
3259,80228,Poles,2014-04-03,2014.0,12,9,
3260,34064,transfer to Bergedorf (Germany : Concentration Camp),2000-09-12,2000.0,1,1,
3261,34592,Hamburg-Freihafen (Germany : Concentration Camp),2000-10-04,2000.0,5,2,
