,KeywordID,KeywordLabel,test_stat,p_value,Czechoslovakia (historical),Austria-Hungary (historical),Netherlands,Hungary,Poland,Russia,Romania,France,Italy,Greece,Germany,Ottoman Empire (historical),Belgium,Austria,Union of Soviet Socialist Republics (historical),Lithuania,Danzig (Free City Territory) (historical),Yugoslavia (historical),Sweden,Peru,Bulgaria,Tunisia,Australia,United States of America,Palestine (historical),Algeria,United Kingdom,Switzerland,Turkey,Brazil,Argentina,Morocco
989,16765,transfer to TÃ_rkheim (Germany : Concentration Camp),25.86365462,0.727831112,0,0,0,0,0,0,0,0,0,0,26.86153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,56676,science/research-related forced labor,25.86365462,0.727831112,0,0,0,0,0,0,0,0,0,0,26.86153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,15998,1941 documents and artifacts (stills),25.86365462,0.727831112,0,0,0,0,0,0,0,0,0,0,26.86153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,19688,transfer to Bobrek (Poland : Concentration Camp),25.86365462,0.727831112,0,0,0,0,0,0,0,0,0,0,26.86153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,6025,Nuremberg Trial (IMT),25.86365462,0.727831112,0,0,0,0,0,0,0,0,0,0,26.86153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,17227,transfer from Bobrek (Poland : Concentration Camp),25.86365462,0.727831112,0,0,0,0,0,0,0,0,0,0,26.86153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,60479,"Galinski, Heinz",25.86365462,0.727831112,0,0,0,0,0,0,0,0,0,0,26.86153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,40058,Paderborn (Germany : Concentration Camp)(generic),25.86365462,0.727831112,0,0,0,0,0,0,0,0,0,0,26.86153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,7514,France 1940 (May 10) - 1942 (February 28),25.86365462,0.727831112,0,0,0,0,0,0,0,0,0,0,26.86153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,72196,"Babice (OÅ›wiÄ™cim, KrakÃ_w, Poland)",25.86365462,0.727831112,0,0,0,0,0,0,0,0,0,0,26.86153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,71271,"Bobrek (KrakÃ_w, Poland)",25.86365462,0.727831112,0,0,0,0,0,0,0,0,0,0,26.86153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,17036,migration to Australia,25.86365462,0.727831112,0,0,0,0,0,0,0,0,0,0,26.86153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,15932,1983 photographs (stills),25.86365462,0.727831112,0,0,0,0,0,0,0,0,0,0,26.86153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,15933,1984 photographs (stills),25.86365462,0.727831112,0,0,0,0,0,0,0,0,0,0,26.86153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,8270,Frankfurt am Main (Germany),25.87721794,0.727186162,0,0,0,0,0,0,9.623622047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,18763,transfer to Fallersleben (Germany : Concentration Camp),26.36351826,0.703729833,1.589543504,1.338663746,0,0.830411741,0,0,3.499498926,0,14.81454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,17198,attitudes toward Judaism and/or Jews,26.51534077,0.696283644,0,4.908433735,21.55555556,3.044843049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,16571,hidden valuables recovery,26.59437303,0.692386241,0,0,0,0,0,0,4.811811024,0,0,23.77821012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,67280,Yugoslav prisoner functionaries,26.59437303,0.692386241,0,0,0,0,0,0,4.811811024,0,0,23.77821012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,15248,lesbian sexual activities,26.65696815,0.689289492,2.185622318,0,0,0,0,0,2.405905512,0,0,0,0,0,0,23.87109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,23842,transfer to Schwarzheide (Germany : Concentration Camp),27.19699986,0.662242272,2.185622318,5.890120482,0,0,0,0,0,0,0,0,2.686153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,60366,Volksdeutsche kapos,27.24874301,0.65962275,0,0,0,0,0,6.248466258,3.207874016,20.78571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,12958,"Å_ilina (Slovakia, Czechoslovakia)",27.45509514,0.649134002,0,14.7253012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,15153,ghetto marriages,27.45509514,0.649134002,0,14.7253012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,16942,"deportation from Å_ilina (Slovakia, Czechoslovakia)",27.45509514,0.649134002,0,14.7253012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,26095,"Edelstein, Jacob",28.096352,0.616186566,3.496995708,0,0,0,0,0,0,0,0,0,0,0,0,19.096875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,14580,Czechoslovakia 1945 (May 10) - 1992 (December 31),28.2035648,0.610637957,1.457081545,0,0,0,0,0,0,20.78571429,0,0,8.953846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,17051,transfer to Parschnitz (Czechoslovakia : Concentration Camp),28.31412175,0.604907487,1.311373391,1.47253012,0,5.480717489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,35297,transfer to Markkleeberg (Germany : Concentration Camp),28.37709934,0.601639672,0.546405579,0,0,4.567264574,0,0,2.405905512,0,0,0,0,0,0,0,0,0,0,12.73125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,5820,Telefunken (firm),28.51500568,0.594476342,0,0,16.16666667,0,0,0,4.811811024,0,0,0,6.715384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,12918,"TerezÃ_n (LitomÄ›Å™ice, Bohemia, Czechoslovakia)",28.58818728,0.59067147,1.98692938,4.015991238,5.878787879,0,0,0,0,0,0,0,2.441958042,0,0,0,0,0,0,9.259090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,11752,Theresienstadt (Czechoslovakia : Ghetto),29.60880884,0.537557796,1.748497854,4.417590361,6.466666667,0,0,0,0,0,0,0,2.686153846,0,0,0,0,0,0,10.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,10919,Jewish-non Jewish marriages,29.95478713,0.519632501,0,0,0,0,0,0,3.207874016,20.78571429,0,0,8.953846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,13212,Czechoslovakia 1942,30.21286773,0.506323494,2.185622318,7.362650602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,51569,"""Birkenau Boys""",30.36356075,0.498583291,4.371244635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,18866,"Perl, Gisella",30.53730251,0.489691824,0.728540773,0,0,3.044843049,0,0,4.811811024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,33633,camp currency,30.72481741,0.480139146,0,0,21.55555556,0,0,0,3.207874016,0,0,0,8.953846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,77420,Block 12 (Auschwitz II-Birkenau),31.15600785,0.45837086,0,0,0,0,0,9.372699387,0,0,0,23.77821012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,44727,Croatian kapos,31.15600785,0.45837086,0,0,0,0,0,9.372699387,0,0,0,23.77821012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,16604,migration from Austria,31.18930746,0.456702451,0.874248927,2.945060241,0,0,0,3.749079755,0,0,0,9.511284047,0,0,0,19.096875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,44511,Allied radio broadcasts,31.369327,0.447717325,2.185622318,0,0,0,0,0,0,31.17857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,16457,transfer humiliation,31.369327,0.447717325,2.185622318,0,0,0,0,0,0,31.17857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,10681,sexual assaults,31.369327,0.447717325,2.185622318,0,0,0,0,0,0,31.17857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,16550,migration to the United States,32.00548078,0.416478601,1.457081545,0,0,0,0,4.165644172,1.069291339,0,0,5.284046693,0,0,0,10.609375,0,0,0,11.31666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,36373,correspondence from the camps (stills),32.35573892,0.399661606,1.457081545,0,0,0,0,0,1.603937008,0,0,0,8.953846154,0,0,15.9140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,34887,French prisoner functionaries,32.39254806,0.39791146,0.728540773,0,0,0,0,9.372699387,1.603937008,0,0,7.926070039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,27425,transfer to Bolkenhain (Germany : Concentration Camp),32.5242779,0.391675964,2.185622318,0,32.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,17053,transfer to Porta Westfalica (Germany : Concentration Camp),32.5242779,0.391675964,2.185622318,0,32.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,32694,Turkish prisoners,32.5242779,0.391675964,2.185622318,0,32.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,33502,deportation from KisvÃ¡rda (Hungary : Ghetto),32.54876911,0.390521514,0,0,0,9.134529148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,16159,transfer to Krakau-Plaszow (Poland : Concentration Camp),32.70473304,0.38320624,2.266571292,0.545381526,0,2.706527155,0,0,1.425721785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,15298,Jewish refugees,32.85717386,0.376118368,0,8.835180723,0,1.82690583,0,0,0,0,0,9.511284047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,39532,Dutch prisoner functionaries,33.20656553,0.360113859,0,0,16.16666667,2.283632287,0,9.372699387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,11037,displaced persons camps (generic),33.50130376,0.346884467,1.457081545,0,0,0,0,0,3.207874016,0,0,0,0,0,0,31.828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,15242,tuberculosis,33.53174031,0.345532925,1.248927039,2.103614458,0,0,0,0,1.37480315,0,0,0,11.51208791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,14340,Soviet prisoner of war camps (generic),33.75135905,0.335863646,0,0,0,4.567264574,0,0,0,31.17857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,16459,ghetto humiliation,33.99594553,0.325269813,0,0,0,0,0,0,4.811811024,31.17857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,51025,experience verification,34.28088071,0.313166571,1.457081545,0,0,0,0,0,0,0,0,0,17.90769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,12882,"Sighet (Crisana-Maramures, Romania)",34.5057812,0.303798636,0,0,0,0,0,0,9.623622047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,34359,Romania 1939 (September 1) - 1944 (April 2),34.5057812,0.303798636,0,0,0,0,0,0,9.623622047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,28971,transfer to Hessisch-Lichtenau (Germany : Concentration Camp),34.87756887,0.288678833,0.546405579,0,0,6.850896861,0,0,1.202952756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,63403,Chechen prisoners,34.90630995,0.287529282,0,0,32.33333333,4.567264574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,15631,transfer time awareness,34.90630995,0.287529282,0,0,32.33333333,4.567264574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,26662,deportation childbearing,35.08945509,0.280269824,0,0,0,3.044843049,0,0,3.207874016,0,0,0,0,0,0,31.828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,45384,lesbian prisoner functionaries,35.15089643,0.277860015,0,0,32.33333333,0,0,0,4.811811024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,22810,migration to British Mandate Palestine,35.15089643,0.277860015,0,0,32.33333333,0,0,0,4.811811024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,17110,forced labor battalion adaptation methods,35.15089643,0.277860015,0,0,32.33333333,0,0,0,4.811811024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,26438,Polish Red Cross,35.21474186,0.275369603,0,0,0,0,0,0,0,0,0,23.77821012,13.43076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,42615,post-liberation documents and artifacts (stills),36.03210304,0.244734543,0,0,0,0,0,0,3.207874016,0,0,0,17.90769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,12840,"Prague (Bohemia, Czechoslovakia)",37.42863642,0.197828337,0,9.81686747,0,0,0,0,0,20.78571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,17045,transfer to Merzdorf (Germany : Concentration Camp),37.54918588,0.19410148,2.497854077,0,0,0,0,0,0,0,0,0,11.51208791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,31605,"Samuel, Maximilian",37.70215349,0.189445497,0,7.362650602,32.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,16558,migration to the Netherlands,37.70215349,0.189445497,0,7.362650602,32.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,45593,"Wunsch, Franz",37.70215349,0.189445497,0,7.362650602,32.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,31529,drownings,37.70215349,0.189445497,0,7.362650602,32.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,12630,Cluj (Romania),41.5378378,0.097884316,0,0,0,0,0,0,7.217716535,0,0,0,0,0,0,23.87109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,8012,Cluj (Romania : Ghetto),41.5378378,0.097884316,0,0,0,0,0,0,7.217716535,0,0,0,0,0,0,23.87109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,32809,transfer mass executions,42.61631436,0.079933454,0,0,0,0,0,0,0,31.17857143,0,0,13.43076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,14159,Switzerland 1945 (May 8) - 1971 (February 6),42.79008253,0.07731543,0,0,0,0,0,12.49693252,0,20.78571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,26642,deportation from Viseul-de-Sus (Romania : Ghetto),43.135757,0.072320983,0,0,0,0,0,0,9.623622047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,16110,"deportation from Uzhorod (Podkarpatska Rus, Czechoslovakia : Ghetto)",43.5710741,0.066421196,3.681048114,1.550031706,0,0,0,0,0.506506424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,7552,Herzogenbusch (Netherlands : Concentration Camp),43.77126527,0.06384837,0,0,32.33333333,0,0,0,0,0,0,0,13.43076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,12695,Hertogenbosch (Netherlands),43.77126527,0.06384837,0,0,32.33333333,0,0,0,0,0,0,0,13.43076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,6851,SA personnel,43.77126527,0.06384837,0,0,32.33333333,0,0,0,0,0,0,0,13.43076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,16109,deportation from Mukacevo (Czechoslovakia: Ghetto),46.4517697,0.036812206,4.098041845,0.920331325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,30986,deportation from KastorÃ_a (Greece),46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,80275,pain,46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,12608,"Karlovy Vary (Bohemia, Czechoslovakia)",46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,37874,refugee housing (stills),46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,14212,Greece 1943 (September 8) - 1945 (May 7),46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,15286,ghetto social relations,46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,80259,determination,46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,18904,Feldafing (Germany),46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,22223,"Koretz, Zvi",46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,9323,ghettoization,46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,28126,(u)Strasenbaum (Poland),46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,17196,attitudes toward resistance groups and/or resistance fighters,46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,15415,attitudes toward Ukraine and/or Ukrainians,46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,15093,camp child deaths,46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,14347,Soviet concentration camps (generic),46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,7740,Feldafing (Germany : Concentration Camp),46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,54981,Italian kapos,46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,80280,sight,46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,39663,"Pavlou Mela (Salonika, MakedhonÃ_a, Greece : Concentration Camp)",46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,53271,Greek refugees,46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,29824,ghetto corpse cremations,46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,39707,"transfer from Pavlou Mela (Salonika, MakedhonÃ_a, Greece : Concentration Camp)",46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,3248,Greek (language),46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,10836,fiancÃ©es,46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,39706,"deportation to Pavlou Mela (Salonika, MakedhonÃ_a, Greece : Concentration Camp)",46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,3205,French (language),46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,38865,attitudes toward Greece and/or Greeks,46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,14215,Greece 1945 (May 8) - 1949 (August 29),46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,43880,transfer stealing,46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,3944,wives,46.56022978,0.03597138,0,0,0,0,0,0,0,0,0,47.55642023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,22608,philanthropic activities,47.93565398,0.026692816,2.185622318,0,0,0,0,0,0,0,0,0,0,0,0,47.7421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,41970,attitudes toward the Roman Catholic Church and/or Roman Catholics,47.93565398,0.026692816,2.185622318,0,0,0,0,0,0,0,0,0,0,0,0,47.7421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,17017,transfer to Janinagrube (Poland : Concentration Camp),48.30697338,0.024586551,0,0,21.55555556,0,0,0,0,20.78571429,0,0,8.953846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,17200,deportation adaptation methods,50.31768603,0.015570263,0,0,0,4.567264574,0,0,0,0,0,0,0,0,0,47.7421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,15844,1950s photographs (stills),50.5622725,0.014709253,0,0,0,0,0,0,4.811811024,0,0,0,0,0,0,47.7421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,18613,civilian evacuations,50.5622725,0.014709253,0,0,0,0,0,0,4.811811024,0,0,0,0,0,0,47.7421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,16568,Soviet occupation zones,50.5622725,0.014709253,0,0,0,0,0,0,4.811811024,0,0,0,0,0,0,47.7421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,5804,Siemens-Schuckertwerke AG,50.5622725,0.014709253,0,0,0,0,0,0,4.811811024,0,0,0,0,0,0,47.7421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,15182,camp racial medical experiments,51.11898739,0.012909489,2.185622318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,16121,deportation from Satu Mare (Romania : Ghetto),51.52481657,0.011727407,0.546405579,0,0,0,0,0,8.420669291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,31121,camp currency (stills),51.73154224,0.011164328,0,0,0,0,0,0,0,0,0,0,26.86153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,16301,deportation from Berlin (Germany),51.73154224,0.011164328,0,0,0,0,0,0,0,0,0,0,26.86153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,11756,socioeconomic status,53.11352957,0.007995882,0,7.362650602,0,0,0,0,0,0,0,0,0,0,0,47.7421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,28343,"WÃ_stegiersdorf (Prussia, Germany)",53.11352957,0.007995882,0,7.362650602,0,0,0,0,0,0,0,0,0,0,0,47.7421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,26693,transfer childbearing,53.11352957,0.007995882,0,7.362650602,0,0,0,0,0,0,0,0,0,0,0,47.7421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,7836,WÃ_stegiersdorf (Germany : Concentration Camp)(generic),53.11352957,0.007995882,0,7.362650602,0,0,0,0,0,0,0,0,0,0,0,47.7421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
